ID;Polarity;Text
725456_3;neutral;However controller passing live brokers minus shutting down brokers as live leaders in the LeaderAndIsrRequest sounds like a premature optimization and a bug.
1399966_4;neutral;However the statement still performs a full scan of SUMMA_RECORDS which sounds sub-optimal.
413737_3;neutral;> Actually I just noticed something when trying to commit.
1021722_2;neutral;A single table could be made up of many thousands even hundreds of thousands of regions?
989452_1;neutral;bq.In order to maintain different states at which we are in while creating table should we go for a special node under the table znode or can we add new states to the existing table states like (DISABLING ENABLING DISABLED etc) IMO go with separate node.
366820_1;neutral;Some further bug tracing shows that pdfbox' RandomAccessBuffer is responsible for the Out of Memory error.
1389191_4;neutral;The fix is only disabled on releases prior to 10.8.2 on the assumption that the fix gets into the upcoming 10.8.2 release.
1732312_3;neutral;I don't know that there's an alternative that would be less invasive than reverse logical time.
660357_16;neutral;I don't quite see why the attached implementation would do more heap operations but I agree that it could be slower due to lengthier/more complex loops a few more if statements etc.
306574_2;neutral;So what this patch does is totally revamps the makefiles for erlang.
177189_6;neutral;The times will be grep'ed and used for inspection in Excel.
513172_7;neutral;Unfortunately the xml parser in use is event based in the wrong direction(push instead of pull) so the bulk of the change is flipping that around.
1609208_5;neutral;2) The ZKVersion used in the <topicregion> map is used to guard against the case different hub-server use the map at the same time (or interleaved).
797295_2;neutral;Do you have a different desired text change or is it dead?
696894_1;neutral;gcc 4.3.1 is out since June 2008 so the workaround is no longer needed.
1702700_2;neutral;The KahaDBStore.getDestinations() method looks as though it would be pretty heavy performance wise.
910039_2;neutral;Shouldn't it have looked at fstime across the directories seen dir2's higher fstime and used that one?
1573053_3;neutral;> The modified test (below) gets stuck in an infinite loop  Your test is buggy.
1556367_1;neutral;I have tried using Snappy{Input/Output}Stream and they don't work (it just throws EOFException in the middle of the transfer) and causes stream to retry.
1601974_1;neutral;Didn't see the selector the first time round.
1553464_1;neutral;This is pretty interesting.
376613_1;neutral;Doh!
1317984_2;neutral;We do not use a framework.
1555791_1;neutral;doh fixed braces
1388932_13;neutral;I will appreciate if anyone knows of a way of doing that in junit framework.  
1465721_1;neutral;If you are stuck with solr 4.0 alpha here's a patch which may work. 
622818_2;neutral;This patch also adds the new resource emulation framework to GridMix.
1177358_1;neutral;We need verify all the links and buttons in console to ensure the fix.
1675227_3;neutral;avro-mapred -- we might end up with avro-mapreduce as well for the newer api so I stuck with the package name of the hadoop api. 
403321_1;neutral;Sounds reasonable.
1158760_1;neutral;This sounds reasonable to me.
809661_7;neutral;Content-wise the only part that stuck out to me was the inclusion of the many exceptions that users  will never see.
146057_1;neutral;Sounds reasonable to me given it's a standalone (debug) utility.
390184_4;neutral;It is a little weird since the multi-core aspect would only be usable programatically but that will make it possible to easily bat around a 'core manager' and http design.
992380_17;neutral;Can't be avoided though given what is going on here.       
1712919_2;neutral;Pretty much the same stack trace.
1609739_3;neutral;I don't want to pull the whole patch though.
742814_3;neutral;Moreover there must be something going wrong in relation to the SPO index an exception is thrown:  ERROR **** Not the root: 11264 com.hp.hpl.jena.tdb.index.bplustree.BPTreeException 
689231_3;neutral;Back-compat Lucene-style and agile design aren't something that marries well.
216813_1;neutral;We are currently stuck with this issue?
1159035_2;neutral;Specifically the existing framework only lets us plug-in custom compress/decompress 'streams' (e.g.
239226_4;neutral;If you really don't want such a link you could always hide it with CSS.  
1559316_5;neutral;DROP INDEX <INDEX_NAME>  making this the only option right now would suck because we don't auto-generate an index name when none is provided.
1507231_3;neutral;There are just too many checks there that Click is not using and we can't just use them all (many don't make sense to Click at all) :).
604249_1;neutral;I'm not against fixing the CS I just want to ensure we do the 'right' fix.
399155_2;neutral;That's why I'm going to use easymock as SMSC simulator.
1538306_1;neutral;This was fixed Cassandra-side for 2.0 in CASSANDRA-5702 but the fix was pretty heavyweight and backporting to 1.2.x is not an option.
784662_1;neutral;#NAME?
710558_1;neutral;Please use git diff to generate patch because I can't easily apply git patch on a svn tree.
159912_10;neutral;Does that sound like a reasonable plan going forward?
145396_1;neutral;I won't intrude on the design discussion sounds good.
213838_1;neutral;Fixed using the new injection framework and xwork configuration design.
997564_11;neutral;Otherwise we would be storing the bytes-per-checksum field but not actually using it which would be really confusing.
707693_3;neutral;if it gets started at all.
1032208_3;neutral;J-D gave my patch a review and said fine except for some line-lengths which I've fixed.
706069_17;neutral;To be quite blunt guys your log4net logger methods smell bad.
940420_3;neutral;We've been passing builds pretty regular now so if this a problem it should start showing prominently.
1118772_2;neutral;You just need to remember to put the expected first in the assertion or it gets confusing
171715_15;neutral;That can't be expressed with a static suffix but it's easily expressed with a regex.
689231_13;neutral;I'm not sure this can't be achieved without messing with IR/W guts so much.
185903_2;neutral;2.8.0 is no longer supported so even if there is a bug it won't be fixed in 2.x.y release series.
850737_9;neutral;In TestCliDriver create_view.q and udaf_percentile_approx.q are two weird queries.
1469318_2;neutral;By passing in the section name {{null}} the content of the global section can be retrieved.
532018_1;neutral;Submit a patch and I'll play with it.
1461896_2;neutral;But I'd have to play with it some to see for certain.
180534_8;neutral;"This is to say that we've a pretty good coverage of IDC ""keyref"" use cases."
1339064_2;neutral;After moving it to a local disk I can't reproduce it anymore.
316006_1;neutral;I just realized I never really explained the original problem that led me to making these fixes.
1498336_3;neutral;So this is by design.
1557075_2;neutral;We can borrow some design techniques etc.
1500121_1;neutral;Marcus that sounds sensible.
429350_10;neutral;Perhaps this should be item #0 decide whether we want to work with Maven or Gradle.
1109060_7;neutral;All other log frameworks do this)
1539509_1;neutral;Is there a way to fetch a pull request?
1467086_2;neutral;Please pull it up to the release branch.Thank you!
956141_12;neutral;Will pull that into the 2.0.4-alpha branch.
694225_3;neutral;Maybe something silly is going one.
1610758_3;neutral;For the first part I got stuck on two points.
290420_3;neutral;You really shouldn't call one without the other.
501425_32;neutral;Every framework will benefit from that!
500953_21;neutral;* Framework for JMS db access can be reused.
1328868_2;neutral;:org.osgi.compendium-1.0.1artifact and felix-1.0.4 framework
1565828_1;neutral;CFS.gRS is a pretty thin layer over RowIterator.
526352_1;neutral;this pretty much explains the three imports. 
795902_2;neutral;Jerermy is the sole subscriber/moderator and can take care of adding other subs.
502566_2;neutral;Are you planning on doing this (or already have done this) or would you like me to do it?  
915373_1;neutral;Doug you defined: +public interface NamenodeProtocols +  extends ClientProtocol +          DatanodeProtocol +          NamenodeProtocol +          RefreshAuthorizationPolicyProtocol +          RefreshUserToGroupMappingsProtocol { ...}  Will this prevent us from putting the DatanodeProtocol in a different port?
871077_2;neutral;But would there be other cases that the writer stuck for different reasons?
788835_2;neutral;There is a single directory ~apbackup/remotelybackedup and anything symlinked to there gets backed up as documented in the README.
